place_id,place_name,category,city,state,latitude,longitude,rating,review_count,price_range,indoor_outdoor,crowd_level,opening_hours,wheelchair_accessible,ramp_available,accessible_washroom,elevator_available,accessible_parking,visually_impaired_support,hearing_impaired_support,family_friendly,pet_friendly,public_transport_access,accessibility_score,distance_from_metro_km,distance_from_bus_stop_km,wifi_available,air_conditioned,study_friendly,work_friendly,group_friendly,senior_citizen_friendly,children_friendly,safety_score,cleanliness_score,service_score,ambience_score,tags,user_id,user_age_group,user_budget_preference,user_preferred_category,user_accessibility_need,interaction_type,user_rating_given,visit_frequency,time_spent_minutes,would_revisit,timestamp
PL0813,William's Book Corner - Chennai,Bookstore,Chennai,Tamil Nadu,12.965277,80.368973,4,7121,Budget,Both,Low,8:00 AM - 10:00 PM,No,No,No,No,Yes,No,Yes,No,No,Yes,1.8,2.32,1.71,Yes,Yes,Yes,No,No,No,Yes,5.8,6.3,7.9,7.7,quiet study|air conditioned|cozy|budget friendly|near metro,U0813,45-54,Budget,Cafe,None,viewed,,,1,,9/25/2023 12:31
PL0814,Fact & Fiction Bookshop - Kolkata,Bookstore,Kolkata,West Bengal,22.538741,88.303882,3.3,2782,Moderate,Indoor,High,9:00 AM - 6:00 PM,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,8.7,4.39,2.82,No,Yes,Yes,Yes,No,Yes,Yes,7.4,8.8,7.4,6.6,cozy|quiet study|curated collection|student hangout|wheelchair friendly|accessible washroom|senior friendly,U0814,35-44,Premium,Cafe,Wheelchair User,viewed,,,5,,6/9/2024 19:16
PL0815,William's Book Corner - Ahmedabad,Bookstore,Ahmedabad,Gujarat,22.907778,72.47749,4.7,977,Moderate,Outdoor,Medium,7:00 AM - 9:00 PM,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,7.9,3.04,0.6,Yes,Yes,Yes,No,Yes,No,No,7.7,7.7,8.8,8.7,literary events|near metro|academic|book lovers|wheelchair friendly|accessible washroom,U0815,35-44,Premium,Bookstore,None,clicked,,,10,,3/5/2023 12:21
PL0816,William's Book Corner - Jaipur,Bookstore,Jaipur,Rajasthan,27.02776,75.692616,4,2656,Moderate,Outdoor,Low,10:00 AM - 6:00 PM,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,7.3,4.29,0.55,No,Yes,Yes,Yes,No,No,No,6.8,7.1,8,7.7,literary events|cozy|student hangout|curated collection|wheelchair friendly|accessible washroom,U0816,55+,Budget,Bookstore,Elderly,viewed,,,2,,6/8/2024 21:26
PL0817,Crossword Bookstores - Delhi,Bookstore,Delhi,Delhi,28.686279,77.241189,2.7,3085,Budget,Both,Medium,8:00 AM - 10:00 PM,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,6.2,3.73,1.91,No,No,Yes,Yes,No,Yes,No,7,7.6,7,6.8,budget friendly|book lovers|academic|literary events|wheelchair friendly|accessible washroom|near metro,U0817,25-34,Budget,Bookstore,Visually Impaired,viewed,,,4,,1/30/2023 17:24
PL0818,Granth Book Store - Noida,Bookstore,Noida,Uttar Pradesh,28.497448,77.376148,3.7,365,Moderate,Outdoor,Medium,11:00 AM - 11:00 PM,Yes,Yes,Yes,No,Yes,No,No,No,No,No,6.6,2.19,0.11,Yes,Yes,Yes,No,Yes,Yes,Yes,7.2,8,7.9,7.5,academic|budget friendly|student hangout|air conditioned|wheelchair friendly|accessible washroom|senior friendly,U0818,18-24,Budget,Museum,None,clicked,,,9,,3/22/2024 19:36
PL0819,Blossom Book House - Ghaziabad,Bookstore,Ghaziabad,Uttar Pradesh,28.759545,77.357205,4.5,522,Moderate,Indoor,Medium,6:00 AM - 8:00 PM,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,6.3,2.33,0.2,Yes,Yes,Yes,No,Yes,No,No,7,7.4,8.2,8.2,budget friendly|curated collection|air conditioned|near metro|wheelchair friendly|accessible washroom,U0819,18-24,Moderate,Coworking Space,None,visited,5,first_time,153,yes,10/27/2024 14:39
PL0820,Om Book Shop - Gurugram,Bookstore,Gurugram,Haryana,28.487096,77.022215,3.7,3360,Moderate,Both,High,8:00 AM - 10:00 PM,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,7.3,3.98,2.6,No,No,Yes,Yes,Yes,Yes,No,7.6,8.4,6.4,7.3,air conditioned|literary events|quiet study|cozy|wheelchair friendly|accessible washroom|senior friendly,U0820,18-24,Moderate,Coworking Space,Family with Kids,rated,5,occasional,54,yes,6/10/2023 22:27
PL0821,Landmark Books - Mumbai,Bookstore,Mumbai,Maharashtra,19.104399,72.86465,2.5,3496,Budget,Outdoor,Medium,8:00 AM - 8:00 PM,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,5.6,4.52,2.33,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6.8,7.4,8,7.4,quiet study|literary events|curated collection|air conditioned|wheelchair friendly|accessible washroom|near metro,U0821,45-54,Moderate,Bookstore,None,clicked,,,7,,4/2/2023 8:47
PL0822,Om Book Shop - Pune,Bookstore,Pune,Maharashtra,18.446098,73.767594,2.6,5649,Budget,Both,High,9:00 AM - 6:00 PM,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,6.7,4.56,1.19,No,Yes,Yes,No,No,No,Yes,7.6,7.9,6.9,7.3,budget friendly|student hangout|literary events|cozy|wheelchair friendly|accessible washroom,U0822,35-44,Premium,Bookstore,None,clicked,,,9,,7/19/2024 8:24
PL0823,Fact & Fiction Bookshop - Bengaluru,Bookstore,Bengaluru,Karnataka,13.067201,77.547373,3.9,761,Budget,Both,Medium,10:00 AM - 8:00 PM,No,No,No,No,Yes,No,Yes,Yes,No,No,1.9,3.22,0.9,Yes,Yes,Yes,Yes,No,No,No,6.2,6.7,8.1,7.4,near metro|academic|cozy|curated collection,U0823,35-44,Budget,Bookstore,Visually Impaired,visited,4,frequent,93,no,12/11/2024 9:40
PL0824,The Loft Bookstore - Hyderabad,Bookstore,Hyderabad,Telangana,17.321058,78.487904,3.8,9091,Budget,Outdoor,Low,10:00 AM - 6:00 PM,Yes,No,Yes,No,No,No,No,Yes,No,Yes,3.9,0.69,2.24,No,Yes,Yes,No,Yes,Yes,Yes,6.2,7,7.6,8.9,literary events|budget friendly|academic|quiet study|wheelchair friendly|accessible washroom|near metro,U0824,25-34,Premium,Library,Wheelchair User,clicked,,,4,,6/11/2023 20:33
PL0825,Midland Book Shop - Chennai,Bookstore,Chennai,Tamil Nadu,12.990866,80.215335,3.9,2719,Premium,Indoor,Medium,9:00 AM - 6:00 PM,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,7.6,2.56,1.68,No,No,Yes,Yes,No,Yes,Yes,6,7.7,8.3,8.3,air conditioned|student hangout|budget friendly|book lovers|wheelchair friendly|accessible washroom|senior friendly,U0825,45-54,Budget,Bookstore,None,visited,5,first_time,20,yes,8/22/2024 11:21
PL0826,Page Turner Bookstore - Kolkata,Bookstore,Kolkata,West Bengal,22.557518,88.269418,2.7,5799,Moderate,Outdoor,High,10:00 AM - 8:00 PM,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,7.8,0.55,0.13,Yes,Yes,Yes,Yes,No,Yes,Yes,7.3,7.9,6.1,6.9,academic|curated collection|budget friendly|book lovers|wheelchair friendly|accessible washroom|near metro,U0826,55+,Premium,Library,Family with Kids,viewed,,,4,,10/4/2023 10:30
PL0827,The Loft Bookstore - Ahmedabad,Bookstore,Ahmedabad,Gujarat,23.044596,72.568227,2.7,5940,Moderate,Indoor,High,9:00 AM - 9:00 PM,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,6.6,1.7,0.88,No,Yes,Yes,No,No,Yes,Yes,7,8.3,6.9,5.8,curated collection|literary events|budget friendly|book lovers|wheelchair friendly|accessible washroom|near metro,U0827,55+,Premium,Museum,Elderly,viewed,,,5,,12/19/2023 14:05
PL0828,Granth Book Store - Jaipur,Bookstore,Jaipur,Rajasthan,26.832743,75.785657,3.2,7824,Budget,Indoor,High,11:00 AM - 11:00 PM,No,No,No,Yes,No,No,Yes,Yes,No,No,2.3,3.23,0.43,No,No,Yes,Yes,Yes,Yes,Yes,5.9,6.8,7,7.2,near metro|literary events|quiet study|cozy|senior friendly,U0828,35-44,Moderate,Bookstore,None,rated,3.9,first_time,140,no,3/8/2024 16:23
PL0829,William's Book Corner - Delhi,Bookstore,Delhi,Delhi,28.591369,77.116289,3.9,5105,Budget,Indoor,High,10:00 AM - 8:00 PM,No,No,No,No,Yes,No,No,No,No,No,1.2,1.53,2.84,Yes,Yes,Yes,No,Yes,Yes,Yes,6.1,5.3,7.9,7.9,near metro|curated collection|air conditioned|literary events|senior friendly,U0829,55+,Budget,Bookstore,Family with Kids,rated,4,occasional,67,no,5/28/2023 21:38
PL0830,Page Turner Bookstore - Noida,Bookstore,Noida,Uttar Pradesh,28.531468,77.306933,3.5,6831,Premium,Indoor,High,6:00 AM - 8:00 PM,No,No,Yes,No,No,No,No,Yes,No,No,1.4,2.05,2.97,No,Yes,Yes,No,No,Yes,Yes,6,6,7.5,7.6,book lovers|near metro|air conditioned|literary events|accessible washroom|senior friendly,U0830,25-34,Moderate,Bookstore,Visually Impaired,clicked,,,9,,3/22/2023 14:41
PL0831,Sapna Book House - Ghaziabad,Bookstore,Ghaziabad,Uttar Pradesh,28.649058,77.338198,3.4,518,Moderate,Indoor,Low,10:00 AM - 6:00 PM,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,8.2,3.13,0.44,Yes,Yes,Yes,Yes,No,Yes,No,7.2,7.8,7.6,7.1,cozy|academic|book lovers|near metro|wheelchair friendly|accessible washroom|senior friendly,U0831,45-54,Premium,Bookstore,None,saved,,,6,,12/13/2024 21:28
PL0832,Crossword Bookstores - Gurugram,Bookstore,Gurugram,Haryana,28.403739,77.124487,2.7,6503,Budget,Indoor,High,11:00 AM - 11:00 PM,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,6.7,1.25,0.18,No,Yes,Yes,No,Yes,Yes,Yes,7.5,7.6,7.3,6.7,curated collection|cozy|air conditioned|book lovers|wheelchair friendly|accessible washroom|near metro,U0832,55+,Moderate,Sports Complex,None,clicked,,,6,,11/6/2024 16:31
PL0833,William's Book Corner - Mumbai,Bookstore,Mumbai,Maharashtra,19.130953,72.994984,3.7,7132,Moderate,Outdoor,Medium,24 Hours,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,9,4.94,2.8,Yes,No,Yes,Yes,Yes,No,Yes,7.3,7.9,6.5,7.6,book lovers|quiet study|student hangout|academic|wheelchair friendly|accessible washroom|near metro,U0833,35-44,Moderate,Bookstore,Hearing Impaired,saved,,,3,,1/31/2023 15:20
PL0834,Blossom Book House - Pune,Bookstore,Pune,Maharashtra,18.543475,73.797889,3.7,133,Premium,Indoor,Medium,11:00 AM - 11:00 PM,No,No,Yes,Yes,No,No,Yes,Yes,No,No,3.8,3.54,1.62,No,Yes,Yes,Yes,No,Yes,Yes,6.3,7.1,7.3,7.7,student hangout|book lovers|curated collection|budget friendly|accessible washroom|senior friendly,U0834,18-24,Budget,Mall,Hearing Impaired,rated,4.8,first_time,62,yes,11/30/2023 15:41
PL0835,Blossom Book House - Bengaluru,Bookstore,Bengaluru,Karnataka,12.859728,77.548837,3.5,632,Moderate,Both,Medium,8:00 AM - 10:00 PM,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,7.8,0.13,1.07,Yes,Yes,No,Yes,No,Yes,Yes,7,8,7.2,8.4,literary events|student hangout|book lovers|budget friendly|wheelchair friendly|accessible washroom|near metro,U0835,35-44,Budget,Bookstore,Hearing Impaired,rated,5,frequent,176,yes,2/22/2024 15:11
PL0836,Eureka Bookstore - Hyderabad,Bookstore,Hyderabad,Telangana,17.369853,78.598904,2.6,639,Moderate,Both,High,8:00 AM - 10:00 PM,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,5.8,3.83,0.61,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7.1,7.7,7.8,6.6,quiet study|curated collection|air conditioned|literary events|wheelchair friendly|senior friendly,U0836,25-34,Budget,Bookstore,Wheelchair User,clicked,,,9,,11/20/2024 11:53
PL0837,Modern Book Depot - Chennai,Bookstore,Chennai,Tamil Nadu,13.088038,80.291255,4.8,344,Premium,Both,High,9:00 AM - 6:00 PM,No,Yes,No,No,No,No,No,No,No,Yes,1.6,1.87,2.31,No,Yes,Yes,No,No,No,No,5.1,7,8.2,8.9,budget friendly|literary events|air conditioned|academic|near metro,U0837,35-44,Moderate,Bookstore,Hearing Impaired,visited,4.1,first_time,94,yes,12/7/2024 8:40
PL0838,Sapna Book House - Kolkata,Bookstore,Kolkata,West Bengal,22.66878,88.252408,3.9,8705,Budget,Both,Medium,7:00 AM - 9:00 PM,No,Yes,No,No,Yes,No,No,No,No,No,2.6,3.14,0.98,No,Yes,Yes,No,Yes,No,Yes,5.5,6.4,8.1,7.4,academic|near metro|quiet study|book lovers,U0838,45-54,Premium,Park,None,viewed,,,4,,1/8/2023 9:57
PL0839,Higginbothams - Ahmedabad,Bookstore,Ahmedabad,Gujarat,23.09676,72.689896,4.1,7261,Premium,Outdoor,High,10:00 AM - 6:00 PM,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,8.2,4.96,0.97,No,Yes,Yes,Yes,No,Yes,No,6.6,8.5,8,9.1,student hangout|book lovers|academic|quiet study|wheelchair friendly|accessible washroom|near metro,U0839,35-44,Moderate,Bookstore,Hearing Impaired,clicked,,,4,,4/24/2023 15:55
PL0840,Modern Book Depot - Jaipur,Bookstore,Jaipur,Rajasthan,26.945373,75.73735,4,1353,Moderate,Both,Medium,10:00 AM - 8:00 PM,No,Yes,No,Yes,Yes,No,No,No,No,Yes,3.8,1.62,1.48,No,Yes,Yes,Yes,No,Yes,Yes,6.8,7,8.2,8.2,book lovers|literary events|cozy|academic|near metro|senior friendly,U0840,45-54,Premium,Bookstore,Visually Impaired,viewed,,,1,,8/16/2024 21:42
PL0841,The Bookworm Delhi - Delhi,Bookstore,Delhi,Delhi,28.687831,77.268197,3.9,8526,Budget,Both,Low,7:00 AM - 11:00 PM,No,No,Yes,No,No,Yes,No,Yes,No,No,2.8,0.26,0.5,Yes,No,Yes,No,No,Yes,Yes,6.8,6.5,8.3,8,student hangout|cozy|air conditioned|quiet study|accessible washroom|senior friendly,U0841,18-24,Premium,Bookstore,None,clicked,,,3,,6/10/2024 22:21
PL0842,Starmark Bookstore - Noida,Bookstore,Noida,Uttar Pradesh,28.562736,77.385533,4.3,6732,Premium,Both,Low,8:00 AM - 10:00 PM,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,4.9,0.92,1.7,No,Yes,Yes,Yes,Yes,No,No,6.4,6.1,9,8.2,academic|air conditioned|literary events|budget friendly|wheelchair friendly|accessible washroom|near metro,U0842,45-54,Premium,Bookstore,Visually Impaired,clicked,,,5,,12/1/2024 11:26
PL0843,Landmark Books - Ghaziabad,Bookstore,Ghaziabad,Uttar Pradesh,28.64469,77.566348,3.7,4255,Moderate,Outdoor,High,9:00 AM - 6:00 PM,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,4.8,2.1,2.1,Yes,Yes,Yes,Yes,Yes,No,Yes,6.8,8.1,7.1,7.6,quiet study|literary events|student hangout|near metro,U0843,55+,Premium,Bookstore,Wheelchair User,rated,5,frequent,144,yes,3/21/2024 10:29
PL0844,The Loft Bookstore - Gurugram,Bookstore,Gurugram,Haryana,28.374299,77.027852,2.3,2198,Budget,Indoor,Low,24 Hours,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,6.7,2.79,1.78,No,Yes,Yes,No,No,No,No,7.1,8.8,6.7,6.2,curated collection|cozy|quiet study|budget friendly|wheelchair friendly|accessible washroom|near metro,U0844,55+,Premium,Community Center,None,saved,,,2,,12/1/2024 18:29
PL0845,The Loft Bookstore - Mumbai,Bookstore,Mumbai,Maharashtra,19.066916,72.796805,3.7,8486,Moderate,Both,Low,11:00 AM - 11:00 PM,No,No,No,No,No,Yes,No,No,No,Yes,1.3,4.23,2.87,Yes,Yes,Yes,Yes,Yes,No,Yes,6.8,5.9,7.3,7.2,near metro|budget friendly|curated collection|student hangout,U0845,35-44,Budget,Community Center,Family with Kids,clicked,,,5,,3/12/2024 13:37
PL0846,The Bookworm Delhi - Pune,Bookstore,Pune,Maharashtra,18.508796,73.85439,2.7,7915,Moderate,Outdoor,Low,6:00 AM - 8:00 PM,No,No,No,No,Yes,Yes,No,No,No,Yes,1.8,2.02,2.11,No,Yes,Yes,Yes,No,No,No,4.9,7,6.4,7.9,literary events|cozy|air conditioned|book lovers|near metro,U0846,25-34,Premium,Bookstore,Wheelchair User,viewed,,,4,,4/19/2023 9:20
PL0847,Midland Book Shop - Bengaluru,Bookstore,Bengaluru,Karnataka,12.881956,77.538195,2,4335,Budget,Indoor,Low,9:00 AM - 6:00 PM,Yes,Yes,Yes,No,Yes,No,No,No,No,No,6.8,0.9,0.23,No,Yes,Yes,No,Yes,Yes,No,6.8,7.9,6.7,5.9,student hangout|budget friendly|academic|curated collection|wheelchair friendly|accessible washroom|senior friendly,U0847,25-34,Premium,Bookstore,Visually Impaired,visited,4.3,occasional,141,yes,3/21/2024 9:54
PL0848,Jawaharlal Nehru Stadium - Hyderabad,Sports Complex,Hyderabad,Telangana,17.345168,78.558263,2.4,4955,Moderate,Indoor,Medium,10:00 AM - 8:00 PM,No,Yes,No,No,Yes,No,No,Yes,No,No,2.7,1.87,0.27,No,Yes,No,No,Yes,Yes,Yes,6.4,5.7,6.9,7.5,family outing|cricket|group friendly|outdoor|senior friendly,U0848,35-44,Moderate,Coworking Space,Elderly,viewed,,,2,,11/5/2023 21:04
PL0849,NDA Sports Arena - Chennai,Sports Complex,Chennai,Tamil Nadu,13.16359,80.296398,2.3,4241,Premium,Outdoor,High,10:00 AM - 8:00 PM,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,5.1,4.61,1.32,No,No,No,No,No,No,Yes,6.6,7.5,6.5,6,fitness|modern facilities|group friendly|cricket|wheelchair friendly|near metro,U0849,18-24,Premium,Sports Complex,None,viewed,,,2,,5/30/2023 18:35
PL0850,Thyagaraj Sports Complex - Kolkata,Sports Complex,Kolkata,West Bengal,22.520248,88.348645,4.8,538,Moderate,Both,Low,8:00 AM - 8:00 PM,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,6.2,4.63,0.54,No,Yes,No,No,Yes,No,No,7.2,7.8,8.3,8.5,family outing|outdoor|swimming|badminton|wheelchair friendly|accessible washroom|near metro,U0850,25-34,Moderate,Sports Complex,Wheelchair User,saved,,,4,,9/23/2024 12:47
PL0851,NSCI Dome Mumbai - Ahmedabad,Sports Complex,Ahmedabad,Gujarat,22.95735,72.520762,2.9,3228,Moderate,Outdoor,Medium,24 Hours,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,6.6,2.34,0.41,Yes,No,No,Yes,Yes,Yes,Yes,7.1,7.1,7,7.1,cricket|outdoor|senior friendly|family outing|wheelchair friendly,U0851,18-24,Moderate,Sports Complex,Wheelchair User,viewed,,,5,,2/2/2024 8:15
PL0852,Netaji Indoor Stadium - Jaipur,Sports Complex,Jaipur,Rajasthan,26.822947,75.85497,4.4,7844,Budget,Indoor,Medium,8:00 AM - 10:00 PM,No,No,No,No,Yes,No,No,Yes,Yes,No,0.9,4.21,2,No,No,No,No,Yes,Yes,Yes,6.3,6.9,8.5,7.9,outdoor|modern facilities|weekend activity|cricket|senior friendly,U0852,18-24,Budget,Sports Complex,None,viewed,,,4,,7/21/2024 16:13
PL0853,Thyagaraj Sports Complex - Delhi,Sports Complex,Delhi,Delhi,28.510116,77.172777,3.4,9253,Budget,Both,Medium,7:00 AM - 11:00 PM,No,Yes,No,No,Yes,No,No,Yes,No,Yes,2.6,0.17,2.64,No,No,No,No,Yes,No,Yes,6.6,6.5,8.4,7.8,group friendly|swimming|family outing|outdoor|near metro,U0853,35-44,Premium,Sports Complex,Wheelchair User,visited,4.8,frequent,91,yes,6/28/2023 9:52
PL0854,Jawaharlal Nehru Indoor Stadium Chennai - Noida,Sports Complex,Noida,Uttar Pradesh,28.484767,77.370524,4.7,8066,Moderate,Both,Medium,8:00 AM - 10:00 PM,No,Yes,No,Yes,No,No,No,Yes,No,Yes,2.8,2.64,0.99,No,No,No,Yes,Yes,No,Yes,6.2,6.8,7.8,8.5,weekend activity|swimming|cricket|badminton|near metro,U0854,18-24,Premium,Park,Visually Impaired,rated,5,frequent,75,yes,11/14/2024 11:56
PL0855,Decathlon Sports Hub - Ghaziabad,Sports Complex,Ghaziabad,Uttar Pradesh,28.566629,77.403642,2.8,1733,Moderate,Outdoor,Medium,7:00 AM - 11:00 PM,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,9.3,3.33,2.77,No,Yes,No,No,Yes,Yes,Yes,7.6,8.5,7.1,7.6,weekend activity|swimming|family outing|badminton|wheelchair friendly|accessible washroom|near metro,U0855,55+,Moderate,Sports Complex,None,saved,,,4,,6/25/2023 9:50
PL0856,Jawaharlal Nehru Indoor Stadium Chennai - Gurugram,Sports Complex,Gurugram,Haryana,28.370694,77.104862,3.5,5237,Budget,Outdoor,Low,11:00 AM - 11:00 PM,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,5.6,0.13,0.94,Yes,Yes,No,No,Yes,No,Yes,6.2,7.9,7.6,8,family outing|badminton|group friendly|modern facilities|wheelchair friendly|accessible washroom|near metro,U0856,35-44,Moderate,Sports Complex,Visually Impaired,visited,5,frequent,115,yes,6/21/2024 15:00
PL0857,Siri Fort Sports Complex - Mumbai,Sports Complex,Mumbai,Maharashtra,19.012424,72.864885,4.9,1773,Budget,Outdoor,Low,24 Hours,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,7.7,2.64,0.7,No,Yes,No,No,Yes,No,Yes,7.7,8.1,8.4,8.8,fitness|group friendly|swimming|badminton|wheelchair friendly|accessible washroom|near metro,U0857,25-34,Premium,Sports Complex,None,clicked,,,8,,6/17/2023 11:52
PL0858,Decathlon Sports Hub - Pune,Sports Complex,Pune,Maharashtra,18.463918,73.79892,3.7,2146,Moderate,Both,Medium,10:00 AM - 6:00 PM,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,4.3,2.93,1.29,No,Yes,No,No,No,Yes,Yes,6.1,6.7,8.2,8.2,group friendly|modern facilities|fitness|cricket|near metro|senior friendly,U0858,18-24,Premium,Sports Complex,Elderly,clicked,,,5,,6/30/2024 19:22
PL0859,Lal Bahadur Shastri Stadium - Bengaluru,Sports Complex,Bengaluru,Karnataka,13.027048,77.540267,3.1,1843,Moderate,Both,Low,10:00 AM - 11:00 PM,No,No,No,No,Yes,No,Yes,Yes,No,Yes,1.9,2.76,2.26,No,Yes,No,Yes,Yes,No,Yes,6,7.2,7.3,8,fitness|weekend activity|modern facilities|swimming|near metro,U0859,18-24,Premium,Coworking Space,Wheelchair User,viewed,,,4,,1/29/2023 17:00
PL0860,DDA Sports Complex Vasant Kunj - Hyderabad,Sports Complex,Hyderabad,Telangana,17.383108,78.550146,3.1,5892,Moderate,Outdoor,Medium,10:00 AM - 11:00 PM,Yes,Yes,Yes,No,No,No,No,No,No,Yes,5.7,1.24,1.88,Yes,Yes,No,No,Yes,Yes,Yes,7.1,7.1,8,8,fitness|swimming|modern facilities|family outing|wheelchair friendly|accessible washroom|near metro,U0860,55+,Moderate,Coworking Space,None,saved,,,4,,11/23/2024 9:51
PL0861,Salt Lake Stadium - Chennai,Sports Complex,Chennai,Tamil Nadu,13.085085,80.202476,4.9,5668,Moderate,Indoor,Low,7:00 AM - 11:00 PM,No,No,No,No,Yes,No,No,No,No,Yes,1,0.43,0.58,No,No,No,No,Yes,Yes,Yes,6,5.7,8.5,8.4,outdoor|fitness|modern facilities|senior friendly|near metro,U0861,18-24,Moderate,Sports Complex,Hearing Impaired,viewed,,,5,,8/28/2024 17:51
PL0862,Salt Lake Stadium - Kolkata,Sports Complex,Kolkata,West Bengal,22.644471,88.388452,2.6,8243,Moderate,Outdoor,High,10:00 AM - 11:00 PM,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,8,1.99,0.94,No,No,No,No,Yes,Yes,No,6.6,7.9,7.3,7.2,senior friendly|cricket|fitness|family outing|wheelchair friendly|accessible washroom,U0862,55+,Moderate,Sports Complex,Visually Impaired,visited,4.6,frequent,158,yes,10/6/2023 9:52
PL0863,Kanteerava Stadium - Ahmedabad,Sports Complex,Ahmedabad,Gujarat,22.922077,72.530954,4.4,5572,Moderate,Indoor,Low,7:00 AM - 11:00 PM,No,Yes,No,No,Yes,Yes,No,Yes,No,No,3.4,2.2,2.37,No,Yes,No,Yes,Yes,No,Yes,5.7,7.1,8,7.7,fitness|badminton|weekend activity|group friendly,U0863,25-34,Moderate,Sports Complex,Family with Kids,visited,5,occasional,152,yes,12/5/2023 11:18
PL0864,DDA Sports Complex Vasant Kunj - Jaipur,Sports Complex,Jaipur,Rajasthan,27.004105,75.690186,2.2,9328,Budget,Both,Low,10:00 AM - 8:00 PM,No,No,No,No,No,No,No,Yes,No,Yes,0,1,2.52,Yes,Yes,No,No,Yes,No,Yes,6.2,5.8,6.5,6.8,group friendly|badminton|family outing|swimming|near metro,U0864,35-44,Moderate,Sports Complex,None,viewed,,,5,,3/18/2023 19:46
PL0865,NDA Sports Arena - Delhi,Sports Complex,Delhi,Delhi,28.626391,77.239485,2.4,5438,Budget,Both,High,10:00 AM - 6:00 PM,No,No,No,No,Yes,Yes,No,Yes,No,Yes,2.2,0.26,1.49,Yes,Yes,No,No,Yes,Yes,Yes,6.3,6.6,6.7,7.1,weekend activity|outdoor|badminton|group friendly|near metro|senior friendly,U0865,55+,Moderate,Restaurant,None,saved,,,5,,10/27/2023 13:08
PL0866,Siri Fort Sports Complex - Noida,Sports Complex,Noida,Uttar Pradesh,28.513987,77.402746,2.6,5114,Budget,Outdoor,Medium,24 Hours,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,9.3,2.25,2.93,No,No,No,Yes,Yes,Yes,Yes,8.2,8.7,7.1,6.3,cricket|swimming|modern facilities|family outing|wheelchair friendly|accessible washroom|near metro,U0866,18-24,Premium,Sports Complex,None,viewed,,,1,,10/31/2023 11:48
PL0867,Jawaharlal Nehru Indoor Stadium Chennai - Ghaziabad,Sports Complex,Ghaziabad,Uttar Pradesh,28.63825,77.559418,3.6,3416,Budget,Outdoor,Medium,7:00 AM - 11:00 PM,No,No,No,Yes,Yes,No,No,No,No,Yes,2.2,4.25,0.33,No,Yes,No,No,No,Yes,Yes,6.6,6.9,7.6,7.7,badminton|cricket|family outing|modern facilities|near metro|senior friendly,U0867,25-34,Premium,Sports Complex,None,clicked,,,5,,12/6/2023 19:06
PL0868,CCI Mumbai Cricket Ground - Gurugram,Sports Complex,Gurugram,Haryana,28.566498,77.071896,3.8,5058,Budget,Outdoor,High,9:00 AM - 6:00 PM,No,No,No,No,No,No,No,No,No,No,0,0.49,2.97,Yes,Yes,No,No,Yes,No,Yes,5.6,6.7,8.3,8,senior friendly|swimming|outdoor|group friendly,U0868,45-54,Moderate,Sports Complex,None,clicked,,,3,,12/25/2023 13:56
PL0869,Salt Lake Stadium - Mumbai,Sports Complex,Mumbai,Maharashtra,19.137495,72.995026,3.6,2261,Premium,Indoor,Low,24 Hours,No,No,Yes,No,Yes,No,No,No,No,Yes,2.4,3.69,2.84,No,Yes,No,No,Yes,No,Yes,5.7,6.8,7,7.1,senior friendly|family outing|weekend activity|fitness|accessible washroom|near metro,U0869,35-44,Budget,Coworking Space,Elderly,visited,4,first_time,63,yes,4/23/2023 21:46
